ts_event,SPY,AAPL,MSFT,AMZN,GOOG,NVDA,TSLA,META
2019-07-01 00:00:00+00:00,0.9185029134340326,0.24098158675192638,0.9504284161064226,0.05001795212073901,0.04982098529216263,0.024852675401902558,0.06645021540261883,0.9958849924057642
2019-07-02 00:00:00+00:00,0.9173574728833193,0.24054066079641317,0.9471655213819064,0.04994887129510559,0.049722546953986,0.0248236025763493,0.062284176840167176,0.9961945939578075
2019-07-03 00:00:00+00:00,0.9184398792209516,0.24098987174852848,0.9500781697856285,0.05003793489649193,0.04981432312943735,0.024904703661471843,0.06683454394294834,0.9960430661079938
2019-07-05 00:00:00+00:00,0.9195182378485327,0.240907440327192,0.9497317041121599,0.05000514744866707,0.04987078600459839,0.02486353758520759,0.06682434734901498,0.9959410448119796
2019-07-08 00:00:00+00:00,0.9188428616592856,0.24075457504291997,0.9505640012699227,0.050008196721311474,0.04987862261304841,0.024887503025244295,0.06673621013740384,0.9977235941531791
2019-07-09 00:00:00+00:00,0.9185947142038617,0.24074246494565982,0.9497997586003435,0.050008551479909055,0.049821428216233074,0.024849516096569577,0.06655962888328934,0.9937502506877058
2019-07-10 00:00:00+00:00,0.9185629503688785,0.24069497156341937,0.9497336889408912,0.05001388303542654,0.04982884969394513,0.024846466113857112,0.06672252859144685,0.9961945939578074
2019-07-11 00:00:00+00:00,0.9182250426053323,0.2409335190843903,0.9503528382359857,0.0499518222666001,0.04991652473787272,0.024894595577279265,0.06673940039147513,0.9961945939578075
2019-07-12 00:00:00+00:00,0.9190505484704226,0.24075418661511275,0.9506941703279577,0.05000422711019828,0.04982533723008123,0.024868996561867994,0.06654991138542557,0.9955628608006636
2019-07-15 00:00:00+00:00,0.918439158292234,0.24080090818389577,0.9500781697856285,0.050036147024307635,0.04988603480117889,0.024828925607574756,0.06674039234241529,0.9962434509756573
