ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2021-11-12 23:09:00+00:00,33,2,6677,16.64,16.64,16.64,16.64,60,META
2021-11-15 09:07:00+00:00,33,2,6676,16.67,16.67,16.67,16.67,2,META
2021-11-15 09:08:00+00:00,33,2,6676,16.67,16.67,16.67,16.67,1,META
2021-11-15 09:09:00+00:00,33,2,6676,16.67,16.67,16.67,16.67,50,META
2021-11-15 09:10:00+00:00,33,2,6676,16.66,16.66,16.66,16.66,28,META
2021-11-15 09:12:00+00:00,33,2,6676,16.66,16.66,16.65,16.65,63,META
2021-11-15 09:13:00+00:00,33,2,6676,16.65,16.65,16.65,16.65,11,META
2021-11-15 09:14:00+00:00,33,2,6676,16.65,16.65,16.65,16.65,5,META
2021-11-15 09:15:00+00:00,33,2,6676,16.65,16.65,16.64,16.64,33,META
2021-11-15 09:16:00+00:00,33,2,6676,16.65,16.65,16.65,16.65,14,META
2021-11-15 09:18:00+00:00,33,2,6676,16.65,16.65,16.65,16.65,305,META
2021-11-15 09:20:00+00:00,33,2,6676,16.66,16.66,16.64,16.64,61,META
2021-11-15 09:21:00+00:00,33,2,6676,16.64,16.64,16.64,16.64,58,META
2021-11-15 09:22:00+00:00,33,2,6676,16.66,16.66,16.66,16.66,1,META
2021-11-15 09:24:00+00:00,33,2,6676,16.65,16.65,16.65,16.65,30,META
2021-11-15 09:25:00+00:00,33,2,6676,16.65,16.65,16.65,16.65,209,META
2021-11-15 09:26:00+00:00,33,2,6676,16.64,16.64,16.64,16.64,192,META
2021-11-15 09:27:00+00:00,33,2,6676,16.63,16.63,16.63,16.63,15,META
2021-11-15 09:29:00+00:00,33,2,6676,16.63,16.63,16.63,16.63,114,META
2021-11-15 09:30:00+00:00,33,2,6676,16.63,16.63,16.63,16.63,213,META
2021-11-15 09:33:00+00:00,33,2,6676,16.64,16.64,16.64,16.64,26,META
2021-11-15 09:36:00+00:00,33,2,6676,16.64,16.64,16.64,16.64,43,META
2021-11-15 09:39:00+00:00,33,2,6676,16.64,16.64,16.64,16.64,944,META
2021-11-15 09:43:00+00:00,33,2,6676,16.65,16.65,16.65,16.65,31,META
2021-11-15 09:46:00+00:00,33,2,6676,16.65,16.65,16.65,16.65,100,META
2021-11-15 09:47:00+00:00,33,2,6676,16.65,16.65,16.64,16.64,201,META
2021-11-15 09:50:00+00:00,33,2,6676,16.65,16.65,16.65,16.65,1,META
2021-11-15 09:52:00+00:00,33,2,6676,16.64,16.64,16.64,16.64,100,META
2021-11-15 09:53:00+00:00,33,2,6676,16.65,16.65,16.65,16.65,20,META
2021-11-15 09:54:00+00:00,33,2,6676,16.65,16.65,16.65,16.65,1,META
2021-11-15 09:56:00+00:00,33,2,6676,16.65,16.65,16.65,16.65,4,META
2021-11-15 09:58:00+00:00,33,2,6676,16.65,16.65,16.64,16.64,623,META
2021-11-15 09:59:00+00:00,33,2,6676,16.64,16.64,16.64,16.64,2,META
2021-11-15 10:06:00+00:00,33,2,6676,16.65,16.65,16.65,16.65,258,META
2021-11-15 10:07:00+00:00,33,2,6676,16.65,16.65,16.65,16.65,606,META
2021-11-15 10:08:00+00:00,33,2,6676,16.65,16.65,16.65,16.65,1007,META
2021-11-15 10:09:00+00:00,33,2,6676,16.65,16.65,16.65,16.65,328,META
2021-11-15 10:11:00+00:00,33,2,6676,16.65,16.65,16.65,16.65,10,META
2021-11-15 10:12:00+00:00,33,2,6676,16.66,16.66,16.66,16.66,22,META
2021-11-15 10:13:00+00:00,33,2,6676,16.65,16.65,16.65,16.65,18,META
2021-11-15 10:17:00+00:00,33,2,6676,16.67,16.67,16.67,16.67,7,META
2021-11-15 10:18:00+00:00,33,2,6676,16.65,16.67,16.65,16.67,135,META
2021-11-15 10:20:00+00:00,33,2,6676,16.67,16.67,16.67,16.67,16,META
2021-11-15 10:21:00+00:00,33,2,6676,16.67,16.67,16.67,16.67,61,META
2021-11-15 10:25:00+00:00,33,2,6676,16.67,16.67,16.67,16.67,50,META
2021-11-15 10:28:00+00:00,33,2,6676,16.67,16.67,16.67,16.67,75,META
2021-11-15 10:29:00+00:00,33,2,6676,16.67,16.67,16.67,16.67,4,META
2021-11-15 10:30:00+00:00,33,2,6676,16.67,16.67,16.67,16.67,24,META
2021-11-15 10:31:00+00:00,33,2,6676,16.67,16.67,16.67,16.67,20,META
2021-11-15 10:32:00+00:00,33,2,6676,16.67,16.67,16.66,16.66,397,META
2021-11-15 10:33:00+00:00,33,2,6676,16.66,16.66,16.65,16.65,591,META
2021-11-15 10:36:00+00:00,33,2,6676,16.65,16.65,16.65,16.65,69,META
2021-11-15 10:37:00+00:00,33,2,6676,16.65,16.67,16.65,16.67,3,META
2021-11-15 10:38:00+00:00,33,2,6676,16.67,16.67,16.66,16.66,231,META
2021-11-15 10:39:00+00:00,33,2,6676,16.66,16.66,16.64,16.66,260,META
2021-11-15 10:40:00+00:00,33,2,6676,16.66,16.66,16.66,16.66,12,META
2021-11-15 10:41:00+00:00,33,2,6676,16.66,16.66,16.66,16.66,372,META
2021-11-15 10:43:00+00:00,33,2,6676,16.66,16.66,16.66,16.66,100,META
2021-11-15 10:44:00+00:00,33,2,6676,16.66,16.66,16.66,16.66,2,META
2021-11-15 10:45:00+00:00,33,2,6676,16.66,16.66,16.66,16.66,1,META
2021-11-15 10:46:00+00:00,33,2,6676,16.66,16.66,16.66,16.66,59,META
2021-11-15 10:47:00+00:00,33,2,6676,16.66,16.66,16.65,16.66,82,META
2021-11-15 10:48:00+00:00,33,2,6676,16.66,16.66,16.66,16.66,32,META
2021-11-15 10:49:00+00:00,33,2,6676,16.66,16.66,16.66,16.66,21,META
2021-11-15 10:50:00+00:00,33,2,6676,16.66,16.66,16.66,16.66,2,META
2021-11-15 10:52:00+00:00,33,2,6676,16.66,16.66,16.66,16.66,14,META
2021-11-15 10:55:00+00:00,33,2,6676,16.65,16.65,16.65,16.65,33,META
2021-11-15 10:56:00+00:00,33,2,6676,16.65,16.65,16.65,16.65,100,META
2021-11-15 10:58:00+00:00,33,2,6676,16.66,16.66,16.66,16.66,527,META
2021-11-15 10:59:00+00:00,33,2,6676,16.66,16.66,16.66,16.66,50,META
2021-11-15 11:00:00+00:00,33,2,6676,16.66,16.66,16.66,16.66,16,META
2021-11-15 11:01:00+00:00,33,2,6676,16.66,16.66,16.66,16.66,100,META
2021-11-15 11:04:00+00:00,33,2,6676,16.66,16.66,16.66,16.66,3,META
2021-11-15 11:05:00+00:00,33,2,6676,16.66,16.66,16.66,16.66,5,META
2021-11-15 11:07:00+00:00,33,2,6676,16.66,16.66,16.66,16.66,115,META
2021-11-15 11:10:00+00:00,33,2,6676,16.66,16.66,16.66,16.66,100,META
2021-11-15 11:11:00+00:00,33,2,6676,16.66,16.66,16.66,16.66,1,META
2021-11-15 11:14:00+00:00,33,2,6676,16.68,16.68,16.68,16.68,21,META
2021-11-15 11:16:00+00:00,33,2,6676,16.68,16.68,16.68,16.68,185,META
2021-11-15 11:17:00+00:00,33,2,6676,16.68,16.68,16.68,16.68,1,META
2021-11-15 11:20:00+00:00,33,2,6676,16.68,16.68,16.68,16.68,100,META
2021-11-15 11:21:00+00:00,33,2,6676,16.68,16.68,16.68,16.68,4,META
2021-11-15 11:22:00+00:00,33,2,6676,16.68,16.68,16.68,16.68,11,META
2021-11-15 11:23:00+00:00,33,2,6676,16.69,16.69,16.69,16.69,30,META
2021-11-15 11:24:00+00:00,33,2,6676,16.69,16.69,16.69,16.69,777,META
2021-11-15 11:26:00+00:00,33,2,6676,16.7,16.7,16.7,16.7,54,META
2021-11-15 11:27:00+00:00,33,2,6676,16.7,16.71,16.7,16.71,77,META
2021-11-15 11:28:00+00:00,33,2,6676,16.72,16.72,16.7,16.7,147,META
2021-11-15 11:29:00+00:00,33,2,6676,16.7,16.7,16.7,16.7,151,META
2021-11-15 11:31:00+00:00,33,2,6676,16.71,16.71,16.71,16.71,88,META
2021-11-15 11:32:00+00:00,33,2,6676,16.71,16.71,16.71,16.71,260,META
2021-11-15 11:33:00+00:00,33,2,6676,16.7,16.71,16.7,16.71,53,META
2021-11-15 11:34:00+00:00,33,2,6676,16.74,16.74,16.74,16.74,1,META
2021-11-15 11:35:00+00:00,33,2,6676,16.73,16.73,16.73,16.73,10,META
2021-11-15 11:36:00+00:00,33,2,6676,16.71,16.71,16.71,16.71,60,META
2021-11-15 11:37:00+00:00,33,2,6676,16.7,16.7,16.7,16.7,143,META
2021-11-15 11:39:00+00:00,33,2,6676,16.71,16.71,16.7,16.7,104,META
2021-11-15 11:40:00+00:00,33,2,6676,16.7,16.7,16.7,16.7,1,META
2021-11-15 11:47:00+00:00,33,2,6676,16.71,16.71,16.7,16.7,28,META
2021-11-15 11:48:00+00:00,33,2,6676,16.7,16.7,16.7,16.7,231,META
2021-11-15 11:51:00+00:00,33,2,6676,16.7,16.72,16.69,16.72,99,META
2021-11-15 11:52:00+00:00,33,2,6676,16.72,16.72,16.72,16.72,81,META
2021-11-15 11:53:00+00:00,33,2,6676,16.72,16.72,16.72,16.72,30,META
2021-11-15 11:54:00+00:00,33,2,6676,16.7,16.7,16.7,16.7,1,META
2021-11-15 11:55:00+00:00,33,2,6676,16.7,16.71,16.7,16.71,71,META
2021-11-15 11:56:00+00:00,33,2,6676,16.7,16.7,16.7,16.7,10,META
2021-11-15 11:58:00+00:00,33,2,6676,16.7,16.7,16.7,16.7,122,META
2021-11-15 12:00:00+00:00,33,2,6676,16.71,16.71,16.7,16.7,147,META
2021-11-15 12:02:00+00:00,33,2,6676,16.7,16.7,16.7,16.7,2511,META
2021-11-15 12:03:00+00:00,33,2,6676,16.7,16.7,16.7,16.7,2,META
2021-11-15 12:04:00+00:00,33,2,6676,16.7,16.7,16.69,16.7,74,META
2021-11-15 12:05:00+00:00,33,2,6676,16.7,16.7,16.7,16.7,16,META
2021-11-15 12:06:00+00:00,33,2,6676,16.69,16.69,16.69,16.69,7,META
2021-11-15 12:07:00+00:00,33,2,6676,16.7,16.7,16.7,16.7,53,META
2021-11-15 12:08:00+00:00,33,2,6676,16.7,16.7,16.7,16.7,3,META
2021-11-15 12:09:00+00:00,33,2,6676,16.7,16.7,16.7,16.7,27,META
2021-11-15 12:10:00+00:00,33,2,6676,16.7,16.71,16.69,16.69,3151,META
2021-11-15 12:11:00+00:00,33,2,6676,16.69,16.69,16.68,16.68,106,META
2021-11-15 12:13:00+00:00,33,2,6676,16.67,16.68,16.67,16.68,271,META
2021-11-15 12:15:00+00:00,33,2,6676,16.68,16.68,16.68,16.68,71,META
2021-11-15 12:16:00+00:00,33,2,6676,16.68,16.68,16.68,16.68,112,META
2021-11-15 12:17:00+00:00,33,2,6676,16.68,16.68,16.68,16.68,50,META
2021-11-15 12:18:00+00:00,33,2,6676,16.68,16.68,16.68,16.68,320,META
2021-11-15 12:22:00+00:00,33,2,6676,16.68,16.68,16.67,16.67,398,META
2021-11-15 12:23:00+00:00,33,2,6676,16.69,16.69,16.69,16.69,25,META
2021-11-15 12:25:00+00:00,33,2,6676,16.69,16.69,16.69,16.69,405,META
2021-11-15 12:26:00+00:00,33,2,6676,16.69,16.69,16.69,16.69,123,META
2021-11-15 12:27:00+00:00,33,2,6676,16.69,16.69,16.69,16.69,3,META
2021-11-15 12:29:00+00:00,33,2,6676,16.69,16.69,16.68,16.68,213,META
2021-11-15 12:44:00+00:00,33,2,6676,16.67,16.67,16.67,16.67,4,META
2021-11-15 12:45:00+00:00,33,2,6676,16.67,16.67,16.67,16.67,2,META
2021-11-15 12:47:00+00:00,33,2,6676,16.67,16.67,16.67,16.67,5,META
2021-11-15 12:51:00+00:00,33,2,6676,16.67,16.67,16.67,16.67,118,META
2021-11-15 12:55:00+00:00,33,2,6676,16.7,16.7,16.7,16.7,1,META
2021-11-15 12:56:00+00:00,33,2,6676,16.7,16.7,16.7,16.7,11,META
2021-11-15 12:58:00+00:00,33,2,6676,16.7,16.7,16.7,16.7,155,META
2021-11-15 12:59:00+00:00,33,2,6676,16.7,16.7,16.7,16.7,1,META
2021-11-15 13:00:00+00:00,33,2,6676,16.7,16.7,16.7,16.7,702,META
2021-11-15 13:02:00+00:00,33,2,6676,16.7,16.7,16.69,16.69,5,META
2021-11-15 13:03:00+00:00,33,2,6676,16.69,16.69,16.69,16.69,1,META
2021-11-15 13:04:00+00:00,33,2,6676,16.69,16.69,16.69,16.69,151,META
2021-11-15 13:05:00+00:00,33,2,6676,16.69,16.69,16.68,16.68,126,META
2021-11-15 13:06:00+00:00,33,2,6676,16.69,16.69,16.69,16.69,1,META
2021-11-15 13:07:00+00:00,33,2,6676,16.69,16.69,16.69,16.69,56,META
2021-11-15 13:08:00+00:00,33,2,6676,16.68,16.68,16.68,16.68,192,META
2021-11-15 13:14:00+00:00,33,2,6676,16.7,16.7,16.7,16.7,50,META
2021-11-15 13:15:00+00:00,33,2,6676,16.7,16.7,16.69,16.69,288,META
2021-11-15 13:16:00+00:00,33,2,6676,16.69,16.69,16.69,16.69,21,META
2021-11-15 13:17:00+00:00,33,2,6676,16.69,16.69,16.68,16.69,1564,META
2021-11-15 13:18:00+00:00,33,2,6676,16.67,16.67,16.67,16.67,205,META
2021-11-15 13:26:00+00:00,33,2,6676,16.69,16.69,16.69,16.69,1,META
2021-11-15 13:27:00+00:00,33,2,6676,16.69,16.69,16.69,16.69,5,META
2021-11-15 13:28:00+00:00,33,2,6676,16.69,16.69,16.69,16.69,1,META
2021-11-15 13:30:00+00:00,33,2,6676,16.69,16.69,16.69,16.69,5,META
2021-11-15 13:31:00+00:00,33,2,6676,16.69,16.69,16.69,16.69,234,META
2021-11-15 13:33:00+00:00,33,2,6676,16.69,16.69,16.69,16.69,1,META
2021-11-15 13:34:00+00:00,33,2,6676,16.68,16.68,16.68,16.68,671,META
2021-11-15 13:35:00+00:00,33,2,6676,16.68,16.68,16.68,16.68,500,META
2021-11-15 13:36:00+00:00,33,2,6676,16.68,16.68,16.68,16.68,1384,META
2021-11-15 13:37:00+00:00,33,2,6676,16.68,16.68,16.68,16.68,899,META
2021-11-15 13:38:00+00:00,33,2,6676,16.68,16.68,16.68,16.68,293,META
2021-11-15 13:39:00+00:00,33,2,6676,16.68,16.68,16.68,16.68,134,META
2021-11-15 13:40:00+00:00,33,2,6676,16.67,16.67,16.67,16.67,1453,META
2021-11-15 13:42:00+00:00,33,2,6676,16.67,16.68,16.67,16.68,222,META
2021-11-15 13:43:00+00:00,33,2,6676,16.68,16.68,16.68,16.68,6,META
2021-11-15 13:44:00+00:00,33,2,6676,16.67,16.67,16.67,16.67,1,META
2021-11-15 13:45:00+00:00,33,2,6676,16.67,16.68,16.67,16.68,3,META
2021-11-15 13:48:00+00:00,33,2,6676,16.67,16.67,16.67,16.67,31,META
2021-11-15 13:49:00+00:00,33,2,6676,16.67,16.67,16.67,16.67,139,META
2021-11-15 13:51:00+00:00,33,2,6676,16.67,16.67,16.67,16.67,3,META
2021-11-15 13:52:00+00:00,33,2,6676,16.67,16.67,16.67,16.67,1060,META
2021-11-15 13:53:00+00:00,33,2,6676,16.67,16.67,16.67,16.67,40,META
2021-11-15 13:54:00+00:00,33,2,6676,16.67,16.67,16.67,16.67,201,META
2021-11-15 13:55:00+00:00,33,2,6676,16.67,16.67,16.67,16.67,22,META
2021-11-15 13:56:00+00:00,33,2,6676,16.67,16.67,16.67,16.67,41,META
2021-11-15 13:57:00+00:00,33,2,6676,16.67,16.67,16.67,16.67,55,META
2021-11-15 13:58:00+00:00,33,2,6676,16.67,16.67,16.67,16.67,10,META
2021-11-15 13:59:00+00:00,33,2,6676,16.67,16.67,16.67,16.67,800,META
2021-11-15 14:00:00+00:00,33,2,6676,16.66,16.66,16.66,16.66,1813,META
2021-11-15 14:03:00+00:00,33,2,6676,16.67,16.67,16.67,16.67,109,META
2021-11-15 14:04:00+00:00,33,2,6676,16.67,16.67,16.67,16.67,238,META
2021-11-15 14:05:00+00:00,33,2,6676,16.67,16.67,16.67,16.67,106,META
2021-11-15 14:06:00+00:00,33,2,6676,16.67,16.67,16.67,16.67,359,META
2021-11-15 14:07:00+00:00,33,2,6676,16.67,16.67,16.67,16.67,309,META
2021-11-15 14:08:00+00:00,33,2,6676,16.67,16.67,16.67,16.67,1500,META
2021-11-15 14:09:00+00:00,33,2,6676,16.67,16.67,16.67,16.67,100,META
2021-11-15 14:10:00+00:00,33,2,6676,16.67,16.67,16.67,16.67,501,META
2021-11-15 14:11:00+00:00,33,2,6676,16.67,16.67,16.67,16.67,6800,META
2021-11-15 14:13:00+00:00,33,2,6676,16.67,16.67,16.66,16.66,169,META
2021-11-15 14:14:00+00:00,33,2,6676,16.67,16.67,16.67,16.67,983,META
2021-11-15 14:15:00+00:00,33,2,6676,16.67,16.67,16.67,16.67,108,META
2021-11-15 14:16:00+00:00,33,2,6676,16.67,16.67,16.67,16.67,1054,META
2021-11-15 14:17:00+00:00,33,2,6676,16.67,16.67,16.67,16.67,80,META
2021-11-15 14:18:00+00:00,33,2,6676,16.67,16.67,16.67,16.67,114,META
2021-11-15 14:19:00+00:00,33,2,6676,16.67,16.67,16.67,16.67,100,META
2021-11-15 14:20:00+00:00,33,2,6676,16.67,16.67,16.67,16.67,32,META
2021-11-15 14:21:00+00:00,33,2,6676,16.67,16.67,16.67,16.67,156,META
2021-11-15 14:22:00+00:00,33,2,6676,16.66,16.67,16.66,16.67,327,META
2021-11-15 14:23:00+00:00,33,2,6676,16.67,16.67,16.67,16.67,5,META
2021-11-15 14:24:00+00:00,33,2,6676,16.67,16.67,16.67,16.67,52,META
2021-11-15 14:26:00+00:00,33,2,6676,16.66,16.66,16.66,16.66,311,META
2021-11-15 14:27:00+00:00,33,2,6676,16.67,16.67,16.66,16.66,114,META
2021-11-15 14:28:00+00:00,33,2,6676,16.65,16.65,16.64,16.64,627,META
2021-11-15 14:29:00+00:00,33,2,6676,16.64,16.64,16.63,16.63,451,META
2021-11-15 14:30:00+00:00,33,2,6676,16.63,16.63,16.54,16.54,16893,META
2021-11-15 14:31:00+00:00,33,2,6676,16.53,16.54,16.515,16.54,418,META
2021-11-15 14:32:00+00:00,33,2,6676,16.555,16.59,16.555,16.585,663,META
2021-11-15 14:33:00+00:00,33,2,6676,16.58,16.605,16.57,16.605,2453,META
2021-11-15 14:34:00+00:00,33,2,6676,16.605,16.61,16.58,16.58,4614,META
2021-11-15 14:35:00+00:00,33,2,6676,16.57,16.57,16.56,16.56,1968,META
2021-11-15 14:36:00+00:00,33,2,6676,16.555,16.565,16.555,16.565,727,META
2021-11-15 14:37:00+00:00,33,2,6676,16.565,16.565,16.555,16.56,4468,META
2021-11-15 14:38:00+00:00,33,2,6676,16.555,16.575,16.555,16.575,926,META
2021-11-15 14:39:00+00:00,33,2,6676,16.57,16.575,16.565,16.575,1128,META
2021-11-15 14:40:00+00:00,33,2,6676,16.575,16.575,16.54,16.54,4379,META
2021-11-15 14:41:00+00:00,33,2,6676,16.545,16.545,16.545,16.545,3,META
2021-11-15 14:42:00+00:00,33,2,6676,16.55,16.55,16.55,16.55,100,META
2021-11-15 14:43:00+00:00,33,2,6676,16.56,16.58,16.56,16.575,1073,META
2021-11-15 14:44:00+00:00,33,2,6676,16.57,16.58,16.56,16.58,2046,META
2021-11-15 14:45:00+00:00,33,2,6676,16.59,16.605,16.59,16.595,1110,META
2021-11-15 14:46:00+00:00,33,2,6676,16.595,16.605,16.595,16.605,3000,META
2021-11-15 14:47:00+00:00,33,2,6676,16.605,16.605,16.605,16.605,5,META
2021-11-15 14:48:00+00:00,33,2,6676,16.61,16.61,16.595,16.6,5756,META
2021-11-15 14:49:00+00:00,33,2,6676,16.595,16.6,16.58,16.58,2696,META
2021-11-15 14:50:00+00:00,33,2,6676,16.58,16.58,16.58,16.58,220,META
2021-11-15 14:51:00+00:00,33,2,6676,16.575,16.58,16.575,16.58,38,META
2021-11-15 14:52:00+00:00,33,2,6676,16.58,16.58,16.58,16.58,20,META
2021-11-15 14:53:00+00:00,33,2,6676,16.59,16.61,16.59,16.61,354,META
2021-11-15 14:54:00+00:00,33,2,6676,16.61,16.62,16.61,16.62,205,META
2021-11-15 14:55:00+00:00,33,2,6676,16.62,16.625,16.62,16.625,102,META
2021-11-15 14:56:00+00:00,33,2,6676,16.625,16.625,16.62,16.62,1117,META
2021-11-15 14:57:00+00:00,33,2,6676,16.62,16.62,16.62,16.62,2,META
2021-11-15 14:58:00+00:00,33,2,6676,16.615,16.62,16.615,16.615,424,META
2021-11-15 14:59:00+00:00,33,2,6676,16.615,16.62,16.61,16.62,1515,META
2021-11-15 15:00:00+00:00,33,2,6676,16.625,16.635,16.61,16.61,3197,META
2021-11-15 15:01:00+00:00,33,2,6676,16.605,16.605,16.605,16.605,709,META
2021-11-15 15:02:00+00:00,33,2,6676,16.6,16.6,16.595,16.6,2143,META
2021-11-15 15:03:00+00:00,33,2,6676,16.61,16.615,16.61,16.615,214,META
2021-11-15 15:04:00+00:00,33,2,6676,16.615,16.615,16.6,16.6,1337,META
2021-11-15 15:05:00+00:00,33,2,6676,16.6,16.6,16.595,16.595,527,META
2021-11-15 15:06:00+00:00,33,2,6676,16.59,16.59,16.575,16.575,799,META
2021-11-15 15:07:00+00:00,33,2,6676,16.585,16.585,16.575,16.58,918,META
2021-11-15 15:08:00+00:00,33,2,6676,16.575,16.575,16.57,16.57,2183,META
2021-11-15 15:09:00+00:00,33,2,6676,16.565,16.565,16.56,16.56,1524,META
2021-11-15 15:10:00+00:00,33,2,6676,16.55,16.55,16.54,16.54,1857,META
2021-11-15 15:11:00+00:00,33,2,6676,16.55,16.55,16.55,16.55,4,META
2021-11-15 15:12:00+00:00,33,2,6676,16.55,16.55,16.55,16.55,32,META
2021-11-15 15:13:00+00:00,33,2,6676,16.56,16.56,16.555,16.555,1131,META
2021-11-15 15:14:00+00:00,33,2,6676,16.57,16.57,16.56,16.56,916,META
2021-11-15 15:15:00+00:00,33,2,6676,16.55,16.55,16.535,16.535,1483,META
2021-11-15 15:18:00+00:00,33,2,6676,16.54,16.54,16.535,16.535,1408,META
2021-11-15 15:19:00+00:00,33,2,6676,16.53,16.53,16.525,16.525,937,META
2021-11-15 15:20:00+00:00,33,2,6676,16.525,16.535,16.52,16.535,1948,META
2021-11-15 15:21:00+00:00,33,2,6676,16.535,16.54,16.53,16.53,3812,META
2021-11-15 15:22:00+00:00,33,2,6676,16.53,16.53,16.53,16.53,101,META
2021-11-15 15:27:00+00:00,33,2,6676,16.52,16.52,16.515,16.515,1121,META
2021-11-15 15:28:00+00:00,33,2,6676,16.515,16.525,16.515,16.525,2269,META
2021-11-15 15:29:00+00:00,33,2,6676,16.525,16.525,16.525,16.525,29,META
2021-11-15 15:30:00+00:00,33,2,6676,16.525,16.525,16.515,16.515,1667,META
2021-11-15 15:31:00+00:00,33,2,6676,16.52,16.52,16.52,16.52,1200,META
2021-11-15 15:32:00+00:00,33,2,6676,16.52,16.52,16.52,16.52,152,META
2021-11-15 15:33:00+00:00,33,2,6676,16.51,16.51,16.51,16.51,1888,META
2021-11-15 15:34:00+00:00,33,2,6676,16.515,16.515,16.51,16.51,400,META
2021-11-15 15:35:00+00:00,33,2,6676,16.515,16.515,16.515,16.515,100,META
2021-11-15 15:36:00+00:00,33,2,6676,16.51,16.51,16.5,16.5,1530,META
2021-11-15 15:37:00+00:00,33,2,6676,16.5,16.5,16.49,16.5,18361,META
2021-11-15 15:38:00+00:00,33,2,6676,16.495,16.495,16.495,16.495,900,META
2021-11-15 15:39:00+00:00,33,2,6676,16.495,16.495,16.49,16.49,887,META
2021-11-15 15:40:00+00:00,33,2,6676,16.48,16.48,16.47,16.47,1471,META
2021-11-15 15:41:00+00:00,33,2,6676,16.465,16.465,16.465,16.465,100,META
2021-11-15 15:42:00+00:00,33,2,6676,16.465,16.465,16.465,16.465,182,META
2021-11-15 15:43:00+00:00,33,2,6676,16.465,16.47,16.465,16.47,998,META
2021-11-15 15:44:00+00:00,33,2,6676,16.465,16.465,16.46,16.46,1635,META
2021-11-15 15:45:00+00:00,33,2,6676,16.46,16.465,16.46,16.465,324,META
2021-11-15 15:47:00+00:00,33,2,6676,16.46,16.465,16.46,16.465,776,META
2021-11-15 15:51:00+00:00,33,2,6676,16.495,16.495,16.49,16.495,1159,META
2021-11-15 15:52:00+00:00,33,2,6676,16.505,16.505,16.505,16.505,15,META
2021-11-15 15:53:00+00:00,33,2,6676,16.505,16.505,16.505,16.505,94,META
2021-11-15 15:54:00+00:00,33,2,6676,16.51,16.52,16.51,16.52,633,META
2021-11-15 15:55:00+00:00,33,2,6676,16.52,16.525,16.52,16.525,5,META
2021-11-15 15:57:00+00:00,33,2,6676,16.53,16.535,16.53,16.535,115,META
2021-11-15 15:59:00+00:00,33,2,6676,16.535,16.535,16.535,16.535,10,META
2021-11-15 16:00:00+00:00,33,2,6676,16.535,16.535,16.535,16.535,1,META
2021-11-15 16:01:00+00:00,33,2,6676,16.54,16.545,16.54,16.545,2322,META
2021-11-15 16:02:00+00:00,33,2,6676,16.545,16.545,16.545,16.545,100,META
2021-11-15 16:04:00+00:00,33,2,6676,16.545,16.545,16.545,16.545,497,META
2021-11-15 16:05:00+00:00,33,2,6676,16.545,16.545,16.54,16.545,333,META
2021-11-15 16:06:00+00:00,33,2,6676,16.545,16.545,16.535,16.535,2911,META
2021-11-15 16:09:00+00:00,33,2,6676,16.54,16.54,16.54,16.54,1019,META
2021-11-15 16:11:00+00:00,33,2,6676,16.545,16.545,16.545,16.545,300,META
2021-11-15 16:12:00+00:00,33,2,6676,16.545,16.545,16.54,16.54,1049,META
2021-11-15 16:13:00+00:00,33,2,6676,16.535,16.535,16.535,16.535,10,META
2021-11-15 16:15:00+00:00,33,2,6676,16.535,16.535,16.535,16.535,150,META
2021-11-15 16:16:00+00:00,33,2,6676,16.535,16.535,16.535,16.535,951,META
2021-11-15 16:17:00+00:00,33,2,6676,16.535,16.535,16.535,16.535,82,META
2021-11-15 16:18:00+00:00,33,2,6676,16.535,16.535,16.535,16.535,16,META
2021-11-15 16:19:00+00:00,33,2,6676,16.535,16.535,16.53,16.53,430,META
2021-11-15 16:20:00+00:00,33,2,6676,16.53,16.53,16.53,16.53,41,META
2021-11-15 16:21:00+00:00,33,2,6676,16.525,16.53,16.525,16.53,747,META
2021-11-15 16:25:00+00:00,33,2,6676,16.525,16.525,16.525,16.525,300,META
2021-11-15 16:27:00+00:00,33,2,6676,16.525,16.525,16.525,16.525,816,META
2021-11-15 16:28:00+00:00,33,2,6676,16.525,16.525,16.525,16.525,116,META
2021-11-15 16:29:00+00:00,33,2,6676,16.525,16.525,16.525,16.525,400,META
2021-11-15 16:30:00+00:00,33,2,6676,16.525,16.525,16.525,16.525,2,META
2021-11-15 16:31:00+00:00,33,2,6676,16.53,16.535,16.53,16.535,101,META
2021-11-15 16:33:00+00:00,33,2,6676,16.54,16.545,16.54,16.545,6,META
2021-11-15 16:34:00+00:00,33,2,6676,16.545,16.545,16.545,16.545,164,META
2021-11-15 16:35:00+00:00,33,2,6676,16.55,16.55,16.55,16.55,180,META
2021-11-15 16:36:00+00:00,33,2,6676,16.56,16.56,16.555,16.555,731,META
2021-11-15 16:37:00+00:00,33,2,6676,16.555,16.555,16.555,16.555,600,META
2021-11-15 16:38:00+00:00,33,2,6676,16.55,16.55,16.545,16.55,597,META
2021-11-15 16:39:00+00:00,33,2,6676,16.55,16.55,16.55,16.55,400,META
2021-11-15 16:40:00+00:00,33,2,6676,16.55,16.55,16.545,16.545,306,META
2021-11-15 16:41:00+00:00,33,2,6676,16.545,16.545,16.54,16.54,1094,META
2021-11-15 16:42:00+00:00,33,2,6676,16.535,16.535,16.51,16.51,1729,META
2021-11-15 16:43:00+00:00,33,2,6676,16.505,16.505,16.49,16.49,3921,META
