ts_event,AAPL,MSFT,AMZN,GOOG,NVDA,TSLA,META,OTHERS
2023-11-09 00:00:00+00:00,0.0754119269461165,0.0731047870163386,0.036210856601577704,0.017186449030943792,0.03168295010108201,0.016138559105450326,0.019158026133916657,0.7311064450645745
2023-11-10 00:00:00+00:00,0.07597739654475205,0.07377364407003913,0.03640510112794656,0.017226929883134796,0.0321164144672654,0.016244001943918562,0.019347394003886326,0.7289091179590571
2023-11-11 00:00:00+00:00,0.07597739654475205,0.07377364407003913,0.03640510112794656,0.017226929883134796,0.0321164144672654,0.016244001943918562,0.019347394003886326,0.7289091179590571
2023-11-12 00:00:00+00:00,0.07597739654475205,0.07377364407003913,0.03640510112794656,0.017226929883134796,0.0321164144672654,0.016244001943918562,0.019347394003886326,0.7289091179590571
2023-11-13 00:00:00+00:00,0.07539709299210771,0.07324675447351917,0.036193617798668816,0.017189342806464347,0.03233660490025764,0.016945784243867713,0.019390591763621217,0.7293002110214933
2023-11-14 00:00:00+00:00,0.07501877614010923,0.07255623754873881,0.03630408667899201,0.017088059549541876,0.03239710941980011,0.01764129032778115,0.019432974229210177,0.7295614661058266
2023-11-15 00:00:00+00:00,0.0750879346521096,0.0724323402635705,0.03558135803126552,0.01717157245743013,0.03182865679886172,0.018006656246904777,0.019184339805483154,0.7307071417443746
2023-11-16 00:00:00+00:00,0.07567434049832464,0.07361590884752209,0.03544607476753078,0.017442352254160055,0.03217473234871701,0.017299609799588223,0.019246141106575087,0.7291008403775822
2023-11-17 00:00:00+00:00,0.07557235732280532,0.07228917296870922,0.035984511978695136,0.017199626953552014,0.03201655976837225,0.017330634435193983,0.019271121402251307,0.7303360151704208
2023-11-18 00:00:00+00:00,0.07557235732280532,0.07228917296870922,0.035984511978695136,0.017199626953552014,0.03201655976837225,0.017330634435193983,0.019271121402251307,0.7303360151704208
2023-11-19 00:00:00+00:00,0.07557235732280532,0.07228917296870922,0.035984511978695136,0.017199626953552014,0.03201655976837225,0.017330634435193983,0.019271121402251307,0.7303360151704208
2023-11-20 00:00:00+00:00,0.07569089974421983,0.07320914266447394,0.03594330214615492,0.017190389487087787,0.0324880174935998,0.017293672224789995,0.019405314551849157,0.7287792616878246
2023-11-21 00:00:00+00:00,0.07553529028578539,0.07251958342553773,0.03547210484789803,0.01731537648996058,0.032258637948731926,0.01774339892181535,0.01927666028062637,0.7298789477996447
2023-11-22 00:00:00+00:00,0.07550922941515324,0.07316626630412841,0.0360256956664778,0.017422986937037855,0.03134446196536984,0.017162930377630774,0.01945952126055076,0.7299089080736513
2023-11-23 00:00:00+00:00,0.07550922941515324,0.07316626630412841,0.0360256956664778,0.017422986937037855,0.03134446196536984,0.017162930377630774,0.01945952126055076,0.7299089080736513
2023-11-24 00:00:00+00:00,0.07493422208312704,0.0730399887774603,0.03601090098138323,0.017188431201698027,0.030720748829725197,0.01724318609513943,0.019261898965515372,0.7316006230659514
2023-11-25 00:00:00+00:00,0.07493422208312704,0.0730399887774603,0.03601090098138323,0.017188431201698027,0.030720748829725197,0.01724318609513943,0.019261898965515372,0.7316006230659514
2023-11-26 00:00:00+00:00,0.07493422208312704,0.0730399887774603,0.03601090098138323,0.017188431201698027,0.030720748829725197,0.01724318609513943,0.019261898965515372,0.7316006230659514
2023-11-27 00:00:00+00:00,0.07499828644224248,0.07340053000413979,0.036319261156966064,0.017198263439552174,0.031076360473124866,0.017320517018373175,0.019095257615756787,0.7305915238498447
2023-11-28 00:00:00+00:00,0.07516492342498142,0.07412007291334533,0.03611141654261774,0.01725219431221608,0.030774695180846107,0.01808324106327434,0.019320882386693022,0.7291725741760259
2023-11-29 00:00:00+00:00,0.07481092294211394,0.0734260600970453,0.03596232969623405,0.01698784833317906,0.031001788605316095,0.017906735300307994,0.01894720945566736,0.7309571055701362
2023-11-30 00:00:00+00:00,0.07474574091854036,0.07314966149738704,0.035764975730879396,0.016613562328201784,0.030001388466337348,0.017539886383847292,0.018585997417722096,0.7335987872570846
2023-12-01 00:00:00+00:00,0.07481079525286385,0.07187503269355272,0.035783415055861995,0.016441862521134342,0.02982176243348033,0.01734594860019312,0.01834510039985334,0.7355760830430603
2023-12-02 00:00:00+00:00,0.07481079525286385,0.07187503269355272,0.035783415055861995,0.016441862521134342,0.02982176243348033,0.01734594860019312,0.01834510039985334,0.7355760830430603
2023-12-03 00:00:00+00:00,0.07481079525286385,0.07187503269355272,0.035783415055861995,0.016441862521134342,0.02982176243348033,0.01734594860019312,0.01834510039985334,0.7355760830430603
2023-12-04 00:00:00+00:00,0.07449379337773213,0.07121828954265985,0.03543644437961245,0.01619512963701927,0.02917460584823394,0.017200195703224955,0.01816938578059354,0.7381121557309238
2023-12-05 00:00:00+00:00,0.0760778577183638,0.07188455530617502,0.035942629980602624,0.016416563434315464,0.029860071843926955,0.017432888070735245,0.01807472442469472,0.7343107092211862
2023-12-06 00:00:00+00:00,0.07595126147399783,0.07145465946894365,0.03550821054204376,0.016363463051849114,0.029296489965085833,0.01755108223327386,0.01809996216593715,0.7357748710988687
2023-12-07 00:00:00+00:00,0.07614037439288363,0.0713269647693336,0.03581477473760871,0.017106942634206364,0.02977302232412786,0.0176561213570153,0.018480084175916806,0.7337017156089077
2023-12-08 00:00:00+00:00,0.07637640627573546,0.07164962186862511,0.0357925715635302,0.016811026289230577,0.030224539026652366,0.017667487495055065,0.018748048203849125,0.7327302992773221
2023-12-09 00:00:00+00:00,0.07637640627573546,0.07164962186862511,0.0357925715635302,0.016811026289230577,0.030224539026652366,0.017667487495055065,0.018748048203849125,0.7327302992773221
2023-12-10 00:00:00+00:00,0.07637640627573546,0.07164962186862511,0.0357925715635302,0.016811026289230577,0.030224539026652366,0.017667487495055065,0.018748048203849125,0.7327302992773221
2023-12-11 00:00:00+00:00,0.07509696821675706,0.070813211696898,0.035283857468797544,0.016508134907555275,0.02955035719210442,0.01730311856174261,0.018256158527788526,0.7371881934283566
2023-12-12 00:00:00+00:00,0.07534761011579362,0.07107599782258645,0.03550623689405806,0.016303763361879362,0.030065812440083148,0.01702830951419629,0.01867262840012767,0.7359996414512754
2023-12-13 00:00:00+00:00,0.07556325229812882,0.07010731532390929,0.035346234183327704,0.016121703343111537,0.02992505315475953,0.016958263796168705,0.018447291192010506,0.7375308867085839
2023-12-14 00:00:00+00:00,0.07537859112623205,0.06830755397672351,0.034897017973121135,0.01597776443613503,0.029991840311486547,0.01773476686709707,0.018302031619857613,0.739410433689347
2023-12-15 00:00:00+00:00,0.07529709867446244,0.06931768881751517,0.03555919545965276,0.016081010728683908,0.030376819353151525,0.017937373296040896,0.018428505629394687,0.7370023080410986
2023-12-16 00:00:00+00:00,0.07529709867446244,0.06931768881751517,0.03555919545965276,0.016081010728683908,0.030376819353151525,0.017937373296040896,0.018428505629394687,0.7370023080410986
2023-12-17 00:00:00+00:00,0.07529709867446244,0.06931768881751517,0.03555919545965276,0.016081010728683908,0.030376819353151525,0.017937373296040896,0.018428505629394687,0.7370023080410986
